Label,Acc X-mean,Acc X-median,Acc X-std,Acc X-mad,Acc X-max,Acc X-min,Acc X-iqr,Acc X-autocorr,Acc Y-mean,Acc Y-median,Acc Y-std,Acc Y-mad,Acc Y-max,Acc Y-min,Acc Y-iqr,Acc Y-autocorr,Acc Z-mean,Acc Z-median,Acc Z-std,Acc Z-mad,Acc Z-max,Acc Z-min,Acc Z-iqr,Acc Z-autocorr,Gyro X-mean,Gyro X-median,Gyro X-std,Gyro X-mad,Gyro X-max,Gyro X-min,Gyro X-iqr,Gyro X-autocorr,Gyro Y-mean,Gyro Y-median,Gyro Y-std,Gyro Y-mad,Gyro Y-max,Gyro Y-min,Gyro Y-iqr,Gyro Y-autocorr,Gyro Z-mean,Gyro Z-median,Gyro Z-std,Gyro Z-mad,Gyro Z-max,Gyro Z-min,Gyro Z-iqr,Gyro Z-autocorr
1,-3.619913196,-3.620631456,0.013378032,0.004788399,-3.587112665,-3.64457345,0.010773897,0.640410872,-3.600496359,-3.600879431,0.006930031,0.004788399,-3.591302633,-3.620033026,0.009576798,0.570378092,8.488642216,8.486248016,0.008755616,0.004788399,8.51019001,8.476671219,0.009576797,0.75453172,-0.000503337,-0.000466053,0.000707037,0.000599211,0.000399474,-0.001864211,0.001065264,0.875109834,1.33e-06,0.000266316,0.000726012,0.000266316,0.001065264,-0.001864211,0.00069908,0.872918317,-0.000327569,-0.000266316,0.000626691,0.000266316,0.001065264,-0.00133158,0.00066579,0.865721348
1,-3.618189373,-3.620631456,0.011619923,0.007182598,-3.596689463,-3.649361849,0.014365196,0.583577598,-3.602986326,-3.600879431,0.008062087,0.004788399,-3.591302633,-3.620033026,0.009576798,0.736054739,8.4862959,8.486248016,0.008124329,0.004788399,8.505401611,8.47188282,0.009576797,0.659707013,-4.66e-05,0.0,0.001042384,0.00066579,0.002263685,-0.00133158,0.001065264,0.907426136,-0.000399474,-6.66e-05,0.000806978,0.000466053,0.000399474,-0.001597896,0.001597896,0.943069307,-0.000689758,-0.000399474,0.000538444,0.000266316,-0.000133158,-0.001597896,0.000798948,0.95505671
1,-3.619386473,-3.620631456,0.011936995,0.009576798,-3.596689463,-3.649361849,0.020350695,0.650010406,-3.60303421,-3.60566783,0.009038705,0.004788399,-3.581725836,-3.624821424,0.009576798,0.707150958,8.490318155,8.491036415,0.008987312,0.004788399,8.505401611,8.47188282,0.009576798,0.662014344,-0.000255663,-0.000399474,0.00121875,0.000798948,0.002263685,-0.002130527,0.001464738,0.919255118,-0.000338221,-0.000133158,0.000951112,0.000932106,0.000798948,-0.001597896,0.001864212,0.925511083,-0.000617853,-0.000532632,0.000679112,0.000266316,0.000798948,-0.001597896,0.000798948,0.930498322
1,-3.616992273,-3.615843058,0.012915503,0.009576797,-3.591901064,-3.64457345,0.019153595,0.710072199,-3.602986326,-3.60566783,0.008119339,0.004788398,-3.581725836,-3.624821424,0.005985499,0.658538506,8.490318155,8.491036415,0.007559643,0.004788399,8.505401611,8.476671219,0.009576798,0.63982777,-0.00051399,-0.000399474,0.00081185,0.000266316,0.00066579,-0.002130527,0.000798948,0.909816311,-0.000411458,-0.000399474,0.001070479,0.000932106,0.000798948,-0.002396843,0.001864212,0.920471553,-0.000724379,-0.000798948,0.001084974,0.000532632,0.000798948,-0.003062633,0.001065264,0.905865286
1,-3.618907633,-3.615843058,0.013011977,0.009576797,-3.582324266,-3.64457345,0.023941994,0.596671042,-3.606673393,-3.60566783,0.006883589,0.004788398,-3.591302633,-3.620033026,0.004788398,0.591260085,8.489839315,8.486248016,0.008345945,0.004788399,8.514978409,8.47188282,0.009576798,0.692227762,-0.000616521,-0.000932106,0.000817705,0.00066579,0.00066579,-0.001864211,0.001198422,0.952046061,-0.000295611,-0.000133158,0.001107239,0.000932106,0.001198422,-0.002396843,0.001864212,0.943602729,-0.0007337,-0.000732369,0.001066691,0.000599211,0.000798948,-0.003062633,0.001597896,0.913703622
1,-3.616896506,-3.615843058,0.012560221,0.009576797,-3.582324266,-3.634996653,0.019153595,0.645944562,-3.606529741,-3.60566783,0.007948095,0.004788398,-3.591302633,-3.620033026,0.009576797,0.680919492,8.491036415,8.486248016,0.009576797,0.004788398,8.514978409,8.47188282,0.014365197,0.775252525,-0.000243679,-0.000466053,0.00118664,0.001131843,0.001464737,-0.001864211,0.002263686,0.955524807,-0.000263653,-0.000133158,0.00096282,0.00066579,0.001198422,-0.002130527,0.00133158,0.9588211,-0.000576574,-0.00066579,0.000574391,0.000266316,0.000266316,-0.001597896,0.00066579,0.93605219
1,-3.618955517,-3.615843058,0.014618902,0.014365196,-3.591901064,-3.654150248,0.019153595,0.689544838,-3.605955133,-3.60566783,0.006486023,0.004788398,-3.591302633,-3.620033026,0.009576797,0.669656466,8.488115492,8.486248016,0.008360363,0.0,8.51019001,8.467094421,0.004788399,0.754458065,4.13e-05,0.00066579,0.001140406,0.000732369,0.001464737,-0.001597896,0.002130528,0.916236972,2.66e-05,-0.000399474,0.001331983,0.000932106,0.002396843,-0.002130527,0.002396844,0.918772471,-0.000374174,-0.00066579,0.001185227,0.000932106,0.002263685,-0.002263685,0.00199737,0.847667155
1,-3.62235528,-3.620631456,0.012260507,0.004788399,-3.591901064,-3.654150248,0.014365196,0.591504992,-3.607343769,-3.60566783,0.005418096,0.004788398,-3.596091032,-3.615244627,0.005985498,0.694102561,8.488067608,8.486248016,0.005644413,0.004788399,8.500613213,8.467094421,0.004788399,0.42465542,-0.000304932,-0.000466053,0.000971766,0.000798948,0.001464737,-0.001597896,0.001731054,0.862579131,0.000173105,-0.000399474,0.001236088,0.001065263,0.002396843,-0.001464737,0.002396844,0.888232321,-0.000426105,-0.000532632,0.001282105,0.001065264,0.002263685,-0.002263685,0.002263686,0.837236869
1,-3.61622613,-3.615843058,0.014968103,0.004788399,-3.563170671,-3.64457345,0.014365196,0.688795898,-3.608923941,-3.60566783,0.019759256,0.004788399,-3.591302633,-3.687070608,0.014365196,0.801144646,8.485003033,8.486248016,0.009494704,0.004788399,8.505401611,8.457517624,0.009576797,0.694873086,-0.000705737,-0.000532632,0.001088465,0.00066579,0.001198422,-0.002663159,0.001464738,0.920938772,-0.000174437,-0.000532632,0.000981558,0.000932105,0.002396843,-0.001464737,0.001731054,0.854685013,-0.000830906,-0.000932106,0.000866095,0.000399474,0.002263685,-0.001864211,0.001065264,0.735187681
1,-3.61775842,-3.615843058,0.028381646,0.019153595,-3.563170671,-3.67809248,0.043095588,0.733708864,-3.608636637,-3.600879431,0.024252245,0.009576797,-3.56736064,-3.687070608,0.014365196,0.755617351,8.480070982,8.481459618,0.017673098,0.009576797,8.5484972,8.452729225,0.014365196,0.614016045,-0.000119842,-0.000133158,0.001814799,0.001464738,0.003462107,-0.002663159,0.002063949,0.931409547,-0.000263653,0.000532632,0.00129406,0.000932105,0.001464737,-0.002530001,0.001864212,0.934848872,-0.000793621,-0.000932106,0.000919223,0.000798947,0.000932106,-0.001997369,0.001198421,0.901217164
1,-3.621445486,-3.625419855,0.026665502,0.019153595,-3.563170671,-3.67809248,0.043095588,0.697326983,-3.606769161,-3.60566783,0.014924328,0.004788398,-3.56736064,-3.687070608,0.010773897,0.390759269,8.484811497,8.486248016,0.017398448,0.009576797,8.5484972,8.452729225,0.014365196,0.599701607,0.000462058,0.000266316,0.001464977,0.000798948,0.003462107,-0.001731053,0.001731054,0.884351908,-0.000466053,-0.000399474,0.001080538,0.000532632,0.001464737,-0.002530001,0.001031975,0.913445317,-0.000812264,-0.000798948,0.000676994,0.000266316,0.000266316,-0.001997369,0.000532632,0.925826474
1,-3.618811865,-3.620631456,0.013087582,0.009576798,-3.596689463,-3.639785051,0.019153595,0.74378766,-3.608014145,-3.60566783,0.007563319,0.004788399,-3.596091032,-3.634398222,0.014365196,0.663062878,8.491850443,8.491036415,0.009864026,0.004788399,8.514978409,8.476671219,0.009576798,0.699605101,-0.000122505,-0.000399474,0.000822733,0.00066579,0.001198422,-0.001065264,0.001731054,0.876474747,0.000102532,-0.000133158,0.0007066,0.000266316,0.001597896,-0.000798948,0.000932106,0.923961639,-0.000446079,-0.000532632,0.000671915,0.000332895,0.000798948,-0.001597896,0.00066579,0.886731132
1,-3.61598671,-3.615843058,0.009515051,0.004788399,-3.601477861,-3.634996653,0.009576797,0.690386795,-3.608349333,-3.60566783,0.007213005,0.004788399,-3.596091032,-3.634398222,0.010773897,0.669188038,8.491275835,8.491036415,0.010419415,0.009576797,8.514978409,8.476671219,0.014365196,0.78026133,-3.73e-05,0.0,0.000746827,0.000399474,0.001198422,-0.001065264,0.00066579,0.906222416,1.33e-05,-0.000133158,0.000839502,0.000399474,0.001597896,-0.001464737,0.001198422,0.907900897,-0.000410127,-0.000332895,0.000889671,0.000865527,0.000798948,-0.001731053,0.002130528,0.855190254
1,-3.617471113,-3.615843058,0.009844401,0.004788399,-3.587112665,-3.634996653,0.014365196,0.637234492,-3.606338206,-3.60566783,0.004196563,0.004788398,-3.600879431,-3.624821424,0.004788398,0.642824826,8.490461807,8.491036415,0.008089619,0.009576797,8.500613213,8.476671219,0.015562296,0.776987541,-6.13e-05,0.0,0.000593217,0.000266316,0.001065264,-0.001065264,0.00066579,0.903650374,-0.000263653,-0.000133158,0.000651508,0.000399474,0.001597896,-0.001464737,0.00066579,0.853718827,-0.000649811,-0.00066579,0.000760656,0.00066579,0.000798948,-0.001731053,0.000932106,0.858831131
1,-3.619290705,-3.615843058,0.009407957,0.004788398,-3.587112665,-3.634996653,0.014365196,0.60352104,-3.608301449,-3.610456228,0.004972292,0.002394199,-3.600879431,-3.624821424,0.004788398,0.772341912,8.490749111,8.491036415,0.007099734,0.004788399,8.505401611,8.467094421,0.009576798,0.573499367,-0.000238353,-0.000133158,0.000461775,0.000266316,0.000399474,-0.001065264,0.000532632,0.908142938,-0.000189084,-0.000133158,0.000441505,0.000133158,0.000399474,-0.001464737,0.000266316,0.90354628,-0.000692422,-0.000798948,0.000536985,0.000266316,0.000266316,-0.001731053,0.000532632,0.888173922
1,-3.617566881,-3.620631456,0.007024304,0.004788398,-3.601477861,-3.639785051,0.004788398,0.519294023,-3.607343769,-3.60566783,0.005418096,0.004788398,-3.596091032,-3.620033026,0.004788398,0.761952654,8.488594332,8.486248016,0.005337128,0.004788399,8.505401611,8.467094421,0.004788399,0.327505503,-0.000233027,-0.000133158,0.000767943,0.000399474,0.001065264,-0.001597896,0.001198422,0.925043657,-0.000275637,-0.000266316,0.000449177,0.000399474,0.000532632,-0.001065264,0.00066579,0.899188733,-0.000580569,-0.000532632,0.000449282,0.000266316,0.000266316,-0.00133158,0.000798948,0.862924475
1,-3.614981146,-3.615843058,0.007620822,0.004788399,-3.601477861,-3.639785051,0.014365196,0.640961869,-3.605284758,-3.60566783,0.006036982,0.004788398,-3.596091032,-3.624821424,0.009576797,0.64891713,8.487445116,8.486248016,0.007711306,0.004788399,8.51019001,8.47188282,0.004788399,0.729065238,-0.000314253,-0.000266316,0.000774942,0.000399474,0.001065264,-0.001597896,0.000798948,0.92593898,-0.000287621,-0.000133158,0.000563265,0.000532632,0.000532632,-0.001065264,0.001065264,0.912576435,-0.000527306,-0.000399474,0.00038319,0.000133158,-0.000133158,-0.00133158,0.000399474,0.871729118
1,-3.616992273,-3.615843058,0.009057775,0.004788399,-3.596689463,-3.64457345,0.014365196,0.516323395,-3.608205681,-3.610456228,0.007623101,0.004788399,-3.596091032,-3.624821424,0.009576797,0.661986767,8.486631088,8.486248016,0.008943525,0.004788399,8.51019001,8.467094421,0.010773897,0.678114433,-0.000182426,-0.000266316,0.000559095,0.000266316,0.000532632,-0.001464737,0.000798948,0.918984673,-0.000288953,-0.000532632,0.000605065,0.000532632,0.000532632,-0.001198422,0.001065264,0.903767948,-0.000536627,-0.000532632,0.000600429,0.000199737,0.000798948,-0.00133158,0.000399474,0.880739377
1,-3.617614765,-3.615843058,0.010818117,0.007182598,-3.591901064,-3.64457345,0.014365196,0.548817758,-3.606912813,-3.60566783,0.00759769,0.004788399,-3.596091032,-3.624821424,0.009576797,0.646655432,8.489887199,8.491036415,0.01050233,0.004788399,8.519766808,8.467094421,0.004788399,0.736902406,-0.00013449,0.0,0.000613425,0.000399474,0.000532632,-0.001597896,0.001198422,0.873017025,-0.000173105,0.0,0.00056224,0.000532632,0.000532632,-0.001198422,0.000798948,0.915246459,-0.000496679,-0.00066579,0.00066265,0.000133158,0.000798948,-0.00133158,0.000266316,0.865823079
1,-3.61407135,-3.611054659,0.013588963,0.009576797,-3.587112665,-3.634996653,0.019153595,0.690688818,-3.607248001,-3.60566783,0.006635523,0.004788399,-3.596091032,-3.624821424,0.014365196,0.620646471,8.491371603,8.491036415,0.009655195,0.004788399,8.519766808,8.476671219,0.004788399,0.701858598,-0.000363521,-0.000266316,0.000631937,0.000532632,0.000532632,-0.001597896,0.000798948,0.913202659,3.73e-05,0.000133158,0.0004177,0.000399474,0.00066579,-0.000532632,0.00066579,0.844051901,-0.000426106,-0.00066579,0.000636778,0.000266316,0.000798948,-0.00133158,0.00066579,0.872862191
1,-3.614119234,-3.615843058,0.01397323,0.009576798,-3.587112665,-3.634996653,0.023941994,0.732385653,-3.608732405,-3.610456228,0.006030841,0.004788398,-3.596091032,-3.624821424,0.009576797,0.666265923,8.491658907,8.491036415,0.00865331,0.004788399,8.51019001,8.476671219,0.009576798,0.645458234,0.000153132,0.000266316,0.000710271,0.000266316,0.00133158,-0.001597896,0.000532632,0.878291471,-0.00033689,-0.000399474,0.00052363,0.000133158,0.00066579,-0.001065264,0.00066579,0.91885813,-0.000407463,-0.000532632,0.000640653,0.000399474,0.000798948,-0.00133158,0.00066579,0.877841371
1,-3.613975582,-3.615843058,0.011607958,0.009576798,-3.582324266,-3.630208254,0.023941994,0.668674093,-3.608923941,-3.610456228,0.005524138,0.004788398,-3.596091032,-3.615244627,0.009576797,0.723570131,8.492185631,8.491036415,0.009334804,0.004788399,8.51019001,8.47188282,0.014365197,0.683665747,-2.4e-05,0.000266316,0.000736029,0.000798948,0.00133158,-0.000932106,0.001065264,0.941108584,-0.000295611,-0.000399474,0.00052538,0.000266316,0.00066579,-0.001065264,0.00066579,0.914331802,-0.000476706,-0.000532632,0.000477745,0.000399474,0.000532632,-0.001065264,0.00066579,0.876866506
1,-3.612730598,-3.615843058,0.011756253,0.009576798,-3.582324266,-3.634996653,0.023941994,0.610351903,-3.608684521,-3.610456228,0.006112281,0.004788398,-3.596091032,-3.624821424,0.009576797,0.627878625,8.488785868,8.486248016,0.008375862,0.004788399,8.51019001,8.47188282,0.009576798,0.507375462,-0.000175769,-0.000532632,0.000737609,0.000332895,0.001065264,-0.000932106,0.000965395,0.926767618,-0.000201069,-0.000133158,0.000656306,0.000399474,0.00066579,-0.001597896,0.000798948,0.900082703,-0.000600542,-0.000399474,0.000611085,0.000532632,0.000266316,-0.001864211,0.00066579,0.868186348
1,-3.613448858,-3.613448859,0.012410336,0.011970997,-3.587112665,-3.634996653,0.023941994,0.626691726,-3.607056465,-3.60566783,0.006467249,0.004788398,-3.596091032,-3.624821424,0.009576797,0.600121275,8.488019724,8.486248016,0.009901522,0.009576797,8.51019001,8.47188282,0.014365196,0.594843264,-0.000282295,-0.000532632,0.000925701,0.000399474,0.001065264,-0.002130527,0.000798948,0.940539075,-4.39e-05,0.0,0.000815819,0.00066579,0.001065264,-0.001597896,0.00133158,0.943099397,-0.000398142,-0.000133158,0.000638602,0.000266316,0.000266316,-0.001864211,0.000532632,0.905590226
1,-3.616657085,-3.615843058,0.010610601,0.009576798,-3.587112665,-3.634996653,0.020350695,0.596389912,-3.609307013,-3.610456228,0.005617266,0.004788399,-3.596091032,-3.624821424,0.009576797,0.560645916,8.490366039,8.491036415,0.012475854,0.009576797,8.519766808,8.462306023,0.014365196,0.681924296,-0.000382163,-0.00066579,0.000812652,0.00066579,0.000798948,-0.002130527,0.001065264,0.915250709,-1.33e-05,0.0,0.000838649,0.000798948,0.001198422,-0.00133158,0.001597896,0.957114846,-0.000426106,-0.000532632,0.000676332,0.000532632,0.000932106,-0.001597896,0.000798948,0.913140172
1,-3.616896505,-3.615843058,0.011174589,0.004788399,-3.596689463,-3.639785051,0.015562296,0.671621784,-3.611844864,-3.610456228,0.005328442,0.004788399,-3.596091032,-3.620033026,0.005985499,0.493563092,8.489216824,8.486248016,0.010538873,0.004788398,8.519766808,8.462306023,0.014365196,0.659595468,-0.000492684,-0.000266316,0.000890037,0.00066579,0.000798948,-0.001997369,0.00133158,0.929529715,-0.000183758,-0.000266316,0.000664789,0.000266316,0.001198422,-0.00133158,0.000532632,0.928056704,-0.000715058,-0.000932106,0.00072876,0.000266316,0.000932106,-0.001597896,0.000798948,0.875791435
1,-3.610911007,-3.611054659,0.013465691,0.009576797,-3.591901064,-3.639785051,0.019153595,0.703591858,-3.613903875,-3.615244627,0.006203488,0.004788399,-3.600879431,-3.629609823,0.009576798,0.671169956,8.485529756,8.486248016,0.007830522,0.004788398,8.51019001,8.467094421,0.009576797,0.560066096,-0.000575242,-0.000266316,0.000900118,0.000798948,0.000932106,-0.001997369,0.00133158,0.935234752,-0.000276969,-0.000266316,0.000693765,0.000266316,0.001198422,-0.001597896,0.00066579,0.885937723,-0.000599211,-0.00066579,0.000592637,0.000399474,0.000932106,-0.00133158,0.000932106,0.842299847
1,-3.607367592,-3.60626626,0.011844182,0.009576797,-3.587112665,-3.639785051,0.019153595,0.732705583,-3.613377152,-3.610456228,0.006006791,0.004788398,-3.60566783,-3.629609823,0.009576798,0.616393229,8.483997469,8.486248016,0.009611921,0.004788398,8.51019001,8.467094421,0.009576797,0.638763379,-0.000118511,0.0,0.000831872,0.000532632,0.001065264,-0.001731053,0.001065264,0.929397807,-0.000476706,-0.00066579,0.000967681,0.000932106,0.000798948,-0.002130527,0.001597896,0.940180782,-0.000568585,-0.000532632,0.000535936,0.000266316,0.000532632,-0.001731053,0.000399474,0.884765414
1,-3.60746336,-3.611054659,0.014459606,0.011970997,-3.577535868,-3.639785051,0.019153595,0.769246745,-3.613999643,-3.615244627,0.006110955,0.004788399,-3.600879431,-3.624821424,0.009576798,0.650659884,8.48892952,8.491036415,0.010506739,0.004788399,8.51019001,8.467094421,0.009576798,0.747579726,-0.000276969,-0.000532632,0.000839327,0.000532632,0.001065264,-0.001731053,0.001597896,0.914392186,-0.000161121,0.000399474,0.001068168,0.00066579,0.001065264,-0.002130527,0.001498028,0.927728193,-0.000376837,-0.000266316,0.000700541,0.000399474,0.00066579,-0.001731053,0.000798948,0.905529741
1,-3.609187183,-3.611054659,0.016417613,0.014365196,-3.577535868,-3.639785051,0.023941993,0.815652222,-3.61347292,-3.615244627,0.006656433,0.004788399,-3.600879431,-3.629609823,0.014365196,0.758836961,8.490988531,8.491036415,0.010310372,0.009576797,8.51019001,8.47188282,0.019153595,0.766901016,-0.000371511,-0.000532632,0.001273878,0.001065264,0.001065264,-0.003195791,0.001731054,0.899995027,5.06e-05,0.000133158,0.001521743,0.000798948,0.003195791,-0.002263685,0.002263685,0.870284493,-0.000103863,0.0,0.001124573,0.000532632,0.002263685,-0.001864211,0.000932106,0.844282182
1,-3.61239541,-3.611054659,0.016235825,0.014365196,-3.572747469,-3.634996653,0.023941994,0.731427567,-3.615675583,-3.615244627,0.009746872,0.004788399,-3.600879431,-3.639186621,0.014365196,0.812262365,8.48725358,8.486248016,0.011950084,0.009576797,8.51019001,8.467094421,0.019153595,0.793275758,-0.000390153,-0.000133158,0.001211909,0.00066579,0.001065264,-0.003195791,0.001198422,0.880937292,0.000142479,0.000133158,0.001425795,0.00066579,0.003195791,-0.002263685,0.001198422,0.857741643,-0.000326237,-0.000532632,0.001089267,0.00066579,0.002263685,-0.001864211,0.000932106,0.871602331
1,-3.617566881,-3.620631456,0.015347644,0.009576797,-3.572747469,-3.639785051,0.014365196,0.703719029,-3.619793606,-3.620033026,0.009488726,0.004788399,-3.600879431,-3.639186621,0.009576797,0.750861741,8.483710165,8.481459618,0.010813834,0.009576797,8.505401611,8.467094421,0.014365196,0.770868276,-7.99e-05,-0.000133158,0.0005725,0.000399474,0.00066579,-0.00133158,0.000532632,0.909639344,0.000122505,-0.000133158,0.000802009,0.000532632,0.001597896,-0.000798948,0.001198422,0.921877395,-0.0003036,-0.000532632,0.000912214,0.000266316,0.001997369,-0.00133158,0.00066579,0.875140237
1,-3.621014528,-3.615843058,0.011781934,0.009576797,-3.596689463,-3.639785051,0.019153595,0.693996262,-3.620368214,-3.620033026,0.0066425,0.004788398,-3.600879431,-3.634398222,0.009576797,0.748386442,8.480454054,8.481459618,0.006917153,0.004788398,8.495824814,8.467094421,0.009576797,0.649479175,-3.99e-05,0.000266316,0.000582886,0.000399474,0.00066579,-0.001198422,0.000932106,0.905224038,6.66e-05,0.000266316,0.000844183,0.000798948,0.001597896,-0.00133158,0.001198422,0.909210857,-0.000137153,-0.000266316,0.000930174,0.000532632,0.001997369,-0.001065264,0.00066579,0.863240893
1,-3.622546816,-3.620631456,0.013509393,0.009576797,-3.596689463,-3.654150248,0.019153595,0.690152284,-3.621708965,-3.620033026,0.006716012,0.004788398,-3.610456228,-3.639186621,0.009576797,0.787047501,8.478203506,8.479065419,0.007326422,0.007182599,8.495824814,8.467094421,0.009576798,0.66024164,-0.000141147,-0.000133158,0.001315724,0.00066579,0.002396843,-0.002663159,0.001198422,0.882323001,-1.6e-05,0.000399474,0.000969733,0.000266316,0.001065264,-0.001864211,0.001731054,0.927045037,-0.000451406,-0.00066579,0.00093295,0.000532632,0.00133158,-0.001731053,0.000932106,0.877560111
1,-3.619625893,-3.615843058,0.013324603,0.007182598,-3.596689463,-3.654150248,0.014365196,0.71144406,-3.619889374,-3.615244627,0.007773526,0.004788399,-3.60566783,-3.639186621,0.009576797,0.765969497,8.479640026,8.476671219,0.010020683,0.004788399,8.505401611,8.47188282,0.014365196,0.758362395,-6.52e-05,0.0,0.001431217,0.000466053,0.002396843,-0.002663159,0.00066579,0.867403918,-0.000127832,0.000199737,0.001011611,0.000732369,0.001065264,-0.001864211,0.001731054,0.941258146,-0.000519316,-0.00066579,0.000908756,0.000798948,0.00133158,-0.001731053,0.001464738,0.901017109
1,-3.616609201,-3.615843058,0.010042385,0.004788399,-3.591901064,-3.634996653,0.014365196,0.740066145,-3.619506302,-3.620033026,0.00710218,0.004788399,-3.60566783,-3.634398222,0.009576797,0.684640712,8.479544258,8.476671219,0.010543707,0.004788399,8.505401611,8.462306023,0.014365196,0.690499999,-0.000125168,0.000133158,0.001054418,0.000266316,0.001065264,-0.002663159,0.000532632,0.889425997,-0.000111853,0.0,0.000896897,0.00066579,0.000932106,-0.001731053,0.001864212,0.879275792,-0.000290284,0.0,0.000619204,0.000266316,0.000399474,-0.001731053,0.000932106,0.8595768
1,-3.61502903,-3.615843058,0.011551155,0.004788399,-3.587112665,-3.639785051,0.010773897,0.714431447,-3.619745722,-3.620033026,0.007814089,0.004788399,-3.60566783,-3.634398222,0.009576797,0.692749208,8.477772551,8.476671219,0.009152779,0.009576797,8.495824814,8.462306023,0.014365196,0.609402833,4.66e-05,0.000133158,0.000819175,0.000266316,0.001065264,-0.002663159,0.000466053,0.835931838,-0.000316916,-0.000532632,0.000817732,0.00066579,0.000798948,-0.001731053,0.001398159,0.899649543,-0.000399474,-0.000266316,0.000640983,0.00066579,0.000399474,-0.00133158,0.001065264,0.913251962
1,-3.614741726,-3.611054659,0.012892799,0.009576797,-3.587112665,-3.639785051,0.014365196,0.704221901,-3.618213434,-3.615244627,0.00676429,0.004788399,-3.60566783,-3.629609823,0.009576797,0.692425596,8.481555386,8.481459618,0.009430087,0.004788399,8.51019001,8.462306023,0.009576797,0.666422545,-0.000153132,-0.000133158,0.000599808,0.000133158,0.001065264,-0.001464737,0.000399474,0.895968871,-0.000276969,0.0,0.000576453,0.000399474,0.000399474,-0.001731053,0.00066579,0.908564172,-0.000447411,-0.000266316,0.000572349,0.000399474,0.000399474,-0.00133158,0.001065264,0.922074094
1,-3.618524561,-3.618237257,0.011002061,0.007182598,-3.596689463,-3.639785051,0.014365196,0.71048217,-3.61816555,-3.620033026,0.004807466,0.004788398,-3.60566783,-3.634398222,0.004788399,0.517465685,8.485721293,8.486248016,0.009179057,0.004788399,8.51019001,8.467094421,0.010773897,0.660622608,-0.000110521,-0.000133158,0.00058367,0.000399474,0.000532632,-0.001464737,0.00066579,0.917634151,-0.0002783,0.0,0.000576271,0.000399474,0.000399474,-0.001464737,0.00066579,0.944445773,-0.000324906,-0.00066579,0.000708489,0.000399474,0.00133158,-0.00133158,0.000932106,0.902722576
1,-3.615124798,-3.611054659,0.012593276,0.009576797,-3.591901064,-3.634996653,0.014365196,0.774629426,-3.617878246,-3.620033026,0.004430396,0.0,-3.60566783,-3.634398222,0.004788399,0.495545748,8.483997469,8.481459618,0.007921095,0.004788398,8.505401611,8.47188282,0.004788398,0.731457309,-0.000181095,-0.000133158,0.000526721,0.000266316,0.000532632,-0.001065264,0.00066579,0.92973093,-0.0002783,0.0,0.000605964,0.000532632,0.00066579,-0.001464737,0.00066579,0.946205915,-0.000237021,-0.000266316,0.000710826,0.000532632,0.00133158,-0.00133158,0.001065264,0.905581959
1,-3.612012339,-3.611054659,0.013267207,0.009576798,-3.587112665,-3.634996653,0.015562297,0.729947368,-3.617638826,-3.620033026,0.00502442,0.004788398,-3.60566783,-3.624821424,0.005985499,0.7821101,8.481459618,8.481459618,0.00612534,0.004788398,8.51019001,8.467094421,0.009576797,0.382716049,-0.000332895,-0.000399474,0.000715828,0.000532632,0.000932106,-0.001065264,0.000932106,0.92354072,-0.000262321,-0.000399474,0.00066497,0.000532632,0.000932106,-0.00133158,0.00066579,0.889963223,-0.000408795,-0.000532632,0.000684036,0.000798948,0.000399474,-0.001597896,0.001198422,0.880848341
1,-3.611581383,-3.611054659,0.012380347,0.009576797,-3.587112665,-3.639785051,0.019153595,0.670572084,-3.616776915,-3.620033026,0.007726458,0.004788399,-3.60566783,-3.629609823,0.014365196,0.71360025,8.481268082,8.481459618,0.009954361,0.004788399,8.51019001,8.457517624,0.009576797,0.596106952,-0.000392816,-0.000532632,0.000891218,0.000399474,0.000932106,-0.002130527,0.00133158,0.916319411,-0.000290284,-0.000399474,0.000651619,0.000532632,0.000932106,-0.00133158,0.00066579,0.903814642,-0.000434095,-0.000266316,0.000726043,0.00066579,0.00066579,-0.001597896,0.001198422,0.868992131
1,-3.612395411,-3.611054659,0.012679511,0.009576797,-3.577535868,-3.639785051,0.019153595,0.689756829,-3.618452854,-3.620033026,0.008743837,0.004788399,-3.600879431,-3.634398222,0.014365196,0.656360306,8.480358286,8.481459618,0.010950047,0.004788399,8.500613213,8.457517624,0.010773897,0.688468639,-0.000596548,-0.000532632,0.00075432,0.000532632,0.000399474,-0.002130527,0.000932106,0.886145742,-4.66e-05,0.0,0.000367177,0.000266316,0.000932106,-0.000532632,0.000266316,0.901863168,-0.000259658,-0.000266316,0.000641088,0.000399474,0.000798948,-0.00133158,0.00066579,0.86591023
1,-3.612347527,-3.615843058,0.013626407,0.007182598,-3.577535868,-3.634996653,0.014365196,0.689796935,-3.621325893,-3.620033026,0.00630624,0.004788398,-3.600879431,-3.634398222,0.004788398,0.520453679,8.482034225,8.476671219,0.009163527,0.004788399,8.500613213,8.457517624,0.014365196,0.585573698,-0.000282295,0.0,0.000617727,0.000532632,0.000532632,-0.001597896,0.000932106,0.888097777,-0.000264984,-0.000266316,0.000489709,0.000266316,0.000532632,-0.00133158,0.000399474,0.92459981,-0.000443416,-0.000399474,0.000735707,0.000266316,0.000798948,-0.001864211,0.000565922,0.873125428
